down,ydstogo,yardline_100,game_seconds_remaining,score_differential,qtr,go_for_it
4.0,9,40.0,2033.0,-7.0,2,0
4.0,7,55.0,1888.0,7.0,2,0
4.0,10,68.0,1401.0,-7.0,3,0
4.0,2,3.0,1089.0,7.0,3,0
4.0,1,39.0,819.0,-10.0,4,1
4.0,6,59.0,705.0,3.0,4,0
4.0,2,84.0,597.0,-3.0,4,0
4.0,1,59.0,423.0,-4.0,4,0
4.0,8,95.0,288.0,4.0,4,0
4.0,10,15.0,151.0,-4.0,4,1
4.0,4,64.0,27.0,4.0,4,0
4.0,6,55.0,3326.0,0.0,1,1
4.0,5,8.0,3084.0,0.0,1,0
4.0,17,87.0,2958.0,-3.0,1,0
4.0,23,93.0,2820.0,-10.0,1,0
4.0,11,48.0,2741.0,10.0,1,0
4.0,6,55.0,2603.0,-10.0,2,0
4.0,5,41.0,2390.0,10.0,2,1
4.0,4,5.0,1817.0,-10.0,2,0
4.0,19,53.0,1585.0,7.0,3,0
4.0,13,32.0,1409.0,-7.0,3,0
4.0,6,40.0,1159.0,4.0,3,1
4.0,6,24.0,995.0,4.0,3,0
4.0,26,32.0,727.0,-3.0,4,0
4.0,2,2.0,263.0,0.0,4,0
4.0,10,76.0,231.0,-3.0,4,0
4.0,5,78.0,207.0,3.0,4,0
4.0,6,36.0,3433.0,0.0,1,0
4.0,12,70.0,2919.0,-4.0,1,0
4.0,6,76.0,2757.0,-3.0,1,0
4.0,5,55.0,2545.0,3.0,2,0
4.0,15,79.0,2404.0,-3.0,2,0
4.0,9,72.0,2160.0,-10.0,2,0
4.0,3,46.0,2047.0,10.0,2,0
4.0,3,70.0,1839.0,-10.0,2,0
4.0,6,48.0,1573.0,-17.0,3,0
4.0,1,71.0,1220.0,-24.0,3,1
4.0,11,30.0,1145.0,24.0,3,0
4.0,14,50.0,988.0,-24.0,3,0
4.0,5,75.0,900.0,24.0,4,0
4.0,1,48.0,767.0,-24.0,4,1
4.0,6,11.0,619.0,-24.0,4,1
4.0,2,77.0,210.0,22.0,4,0
4.0,13,57.0,160.0,-22.0,4,1
4.0,3,70.0,3403.0,-7.0,1,0
4.0,9,22.0,2708.0,-14.0,1,0
4.0,16,78.0,2517.0,11.0,2,0
4.0,4,81.0,1999.0,-11.0,2,0
4.0,9,45.0,1917.0,11.0,2,0
4.0,6,93.0,1881.0,-11.0,2,0
4.0,3,50.0,1629.0,11.0,3,0
4.0,2,53.0,1418.0,-11.0,3,0
4.0,15,85.0,1312.0,11.0,3,0
4.0,5,72.0,980.0,4.0,3,0
4.0,1,67.0,900.0,-4.0,4,1
4.0,2,57.0,747.0,-4.0,4,0
4.0,10,57.0,443.0,4.0,4,0
4.0,3,34.0,190.0,-4.0,4,1
4.0,10,78.0,94.0,-3.0,4,1
4.0,10,27.0,49.0,-3.0,4,0
4.0,7,49.0,690.0,0.0,5,0
4.0,17,60.0,470.0,0.0,5,0
4.0,2,87.0,3006.0,0.0,1,0
4.0,9,48.0,2597.0,-7.0,2,0
4.0,21,95.0,2448.0,7.0,2,0
4.0,1,9.0,2210.0,-7.0,2,1
4.0,11,81.0,2113.0,0.0,2,0
4.0,12,75.0,2030.0,0.0,2,0
4.0,22,84.0,1936.0,0.0,2,0
4.0,10,84.0,1905.0,0.0,2,0
4.0,6,68.0,1854.0,0.0,2,0
4.0,9,65.0,1690.0,0.0,3,0
4.0,1,76.0,1596.0,0.0,3,0
4.0,5,88.0,1137.0,-7.0,3,0
4.0,3,54.0,1072.0,7.0,3,0
4.0,12,93.0,933.0,-7.0,3,0
4.0,11,76.0,693.0,-14.0,4,0
4.0,5,40.0,296.0,14.0,4,0
4.0,5,5.0,3131.0,0.0,1,0
4.0,25,76.0,2920.0,-3.0,1,0
4.0,8,62.0,1920.0,17.0,2,0
4.0,9,27.0,1855.0,17.0,2,0
4.0,5,74.0,1464.0,14.0,3,0
4.0,10,74.0,1432.0,-14.0,3,0
4.0,9,11.0,1178.0,14.0,3,0
4.0,2,5.0,900.0,-17.0,4,0
4.0,12,82.0,811.0,17.0,4,0
4.0,9,9.0,445.0,-17.0,4,0
4.0,3,57.0,247.0,14.0,4,0
4.0,21,63.0,131.0,-14.0,4,1
4.0,37,69.0,98.0,14.0,4,0
4.0,18,33.0,3090.0,0.0,1,0
4.0,3,76.0,2651.0,-4.0,2,0
4.0,19,19.0,2234.0,4.0,2,0
4.0,2,58.0,2056.0,-7.0,2,0
4.0,8,63.0,1960.0,7.0,2,0
4.0,3,26.0,1528.0,3.0,3,0
4.0,10,65.0,1120.0,6.0,3,0
4.0,10,80.0,433.0,-7.0,4,0
4.0,1,15.0,255.0,7.0,4,0
4.0,4,74.0,96.0,10.0,4,0
4.0,17,51.0,31.0,-10.0,4,1
4.0,8,23.0,3280.0,0.0,1,0
4.0,2,2.0,2949.0,-3.0,1,0
4.0,2,72.0,2861.0,0.0,1,0
4.0,5,10.0,2665.0,0.0,2,0
4.0,6,76.0,2577.0,-3.0,2,0
4.0,9,41.0,2293.0,-4.0,2,0
4.0,4,84.0,2212.0,4.0,2,0
4.0,18,65.0,2174.0,-4.0,2,0
4.0,5,75.0,1914.0,-3.0,2,0
4.0,5,70.0,1583.0,-17.0,3,0
4.0,1,32.0,1319.0,17.0,3,1
4.0,10,80.0,947.0,-31.0,3,0
4.0,10,74.0,854.0,31.0,4,0
4.0,6,59.0,769.0,-31.0,4,0
4.0,13,59.0,464.0,31.0,4,0
4.0,1,85.0,340.0,-31.0,4,0
4.0,8,45.0,278.0,31.0,4,0
4.0,11,81.0,3497.0,0.0,1,0
4.0,13,62.0,3363.0,0.0,1,0
4.0,2,81.0,3304.0,0.0,1,0
4.0,17,83.0,3236.0,0.0,1,0
4.0,15,76.0,2847.0,-7.0,1,0
4.0,7,64.0,2721.0,7.0,1,0
4.0,15,82.0,2373.0,0.0,2,0
4.0,10,25.0,2097.0,0.0,2,0
4.0,3,69.0,1868.0,-4.0,2,0
4.0,8,78.0,1682.0,-4.0,3,0
4.0,4,52.0,1530.0,4.0,3,0
4.0,22,47.0,1072.0,4.0,3,0
4.0,14,35.0,681.0,-4.0,4,0
4.0,2,49.0,592.0,4.0,4,0
4.0,11,54.0,399.0,3.0,4,0
4.0,10,66.0,195.0,-15.0,4,1
4.0,25,49.0,56.0,-15.0,4,1
4.0,6,64.0,3528.0,0.0,1,0
4.0,6,51.0,3084.0,-7.0,1,0
4.0,13,46.0,2769.0,0.0,1,0
4.0,12,49.0,2429.0,7.0,2,0
4.0,3,36.0,2146.0,-7.0,2,1
4.0,4,40.0,1397.0,3.0,3,0
4.0,10,10.0,1153.0,-3.0,3,0
4.0,17,88.0,685.0,-7.0,4,0
4.0,10,54.0,351.0,-14.0,4,1
4.0,6,66.0,3423.0,0.0,1,0
4.0,1,1.0,3077.0,0.0,1,1
4.0,32,83.0,2736.0,-14.0,1,0
4.0,9,80.0,2631.0,-21.0,2,0
4.0,4,4.0,2281.0,-28.0,2,1
4.0,10,35.0,1941.0,-35.0,2,1
4.0,10,77.0,1702.0,42.0,3,0
4.0,5,80.0,1614.0,-42.0,3,1
4.0,2,2.0,1552.0,42.0,3,0
4.0,6,34.0,1232.0,38.0,3,0
4.0,8,65.0,1084.0,-41.0,3,0
4.0,1,55.0,961.0,41.0,3,0
4.0,6,65.0,486.0,40.0,4,0
4.0,4,40.0,341.0,-40.0,4,1
4.0,9,21.0,3509.0,0.0,1,0
4.0,4,74.0,3033.0,3.0,1,0
4.0,12,90.0,2926.0,-3.0,1,0
4.0,13,68.0,2721.0,-9.0,1,0
4.0,25,95.0,2403.0,-16.0,2,0
4.0,2,41.0,2344.0,16.0,2,1
4.0,1,26.0,2065.0,-16.0,2,1
4.0,10,38.0,1975.0,16.0,2,0
4.0,2,45.0,1683.0,22.0,3,0
4.0,13,83.0,1241.0,-29.0,3,0
4.0,26,54.0,1130.0,29.0,3,0
4.0,12,85.0,1070.0,-29.0,3,0
4.0,2,49.0,1004.0,29.0,3,0
4.0,22,70.0,865.0,-29.0,4,0
4.0,11,81.0,485.0,29.0,4,0
4.0,4,74.0,237.0,22.0,4,0
4.0,11,62.0,120.0,-22.0,4,0
4.0,15,20.0,3104.0,0.0,1,0
4.0,4,15.0,2717.0,-3.0,1,0
4.0,3,3.0,2021.0,0.0,2,0
4.0,3,41.0,1841.0,-3.0,2,0
4.0,7,75.0,1711.0,3.0,3,0
4.0,20,71.0,1505.0,-3.0,3,0
4.0,5,28.0,1291.0,3.0,3,0
4.0,11,29.0,897.0,-3.0,4,0
4.0,6,47.0,595.0,-10.0,4,0
4.0,9,37.0,282.0,10.0,4,0
4.0,8,88.0,203.0,-10.0,4,1
4.0,12,14.0,185.0,10.0,4,0
4.0,3,73.0,159.0,-13.0,4,1
4.0,6,32.0,3385.0,0.0,1,0
4.0,14,29.0,3067.0,-3.0,1,0
4.0,2,55.0,2949.0,3.0,1,1
4.0,5,75.0,2494.0,3.0,2,0
4.0,16,42.0,2216.0,-3.0,2,0
4.0,3,85.0,2089.0,3.0,2,0
4.0,18,61.0,1871.0,-4.0,2,0
4.0,1,1.0,1800.0,4.0,3,1
4.0,10,83.0,1342.0,-4.0,3,0
4.0,3,20.0,991.0,-4.0,3,0
4.0,1,27.0,857.0,4.0,4,1
4.0,1,6.0,589.0,4.0,4,1
4.0,6,39.0,365.0,-11.0,4,1
4.0,3,8.0,249.0,-11.0,4,0
4.0,4,67.0,174.0,8.0,4,0
4.0,1,71.0,3536.0,0.0,1,0
4.0,11,59.0,3423.0,0.0,1,0
4.0,13,20.0,2930.0,-7.0,1,0
4.0,15,37.0,2579.0,-7.0,2,0
4.0,1,82.0,2507.0,7.0,2,0
4.0,21,73.0,2231.0,0.0,2,0
4.0,10,70.0,1737.0,-7.0,3,0
4.0,12,34.0,1460.0,7.0,3,0
4.0,12,49.0,1384.0,-7.0,3,0
4.0,5,28.0,1221.0,7.0,3,0
4.0,16,73.0,1080.0,-10.0,3,0
4.0,8,72.0,992.0,10.0,3,0
4.0,17,65.0,925.0,-10.0,3,0
4.0,3,38.0,794.0,10.0,4,1
4.0,16,19.0,591.0,10.0,4,0
4.0,1,54.0,310.0,13.0,4,0
4.0,6,32.0,172.0,13.0,4,0
4.0,10,29.0,75.0,-16.0,4,1
4.0,1,71.0,3482.0,0.0,1,0
4.0,2,60.0,3250.0,0.0,1,0
4.0,4,5.0,2700.0,0.0,2,0
4.0,9,16.0,2370.0,-3.0,2,0
4.0,7,61.0,2196.0,0.0,2,0
4.0,6,59.0,2036.0,0.0,2,0
4.0,10,66.0,1908.0,0.0,2,0
4.0,4,8.0,1629.0,3.0,3,0
4.0,3,73.0,1533.0,-6.0,3,0
4.0,4,52.0,1211.0,-13.0,3,0
4.0,5,48.0,937.0,-13.0,3,0
4.0,4,88.0,858.0,13.0,4,0
4.0,5,48.0,766.0,-13.0,4,0
4.0,4,78.0,674.0,13.0,4,0
4.0,15,86.0,433.0,6.0,4,0
4.0,9,26.0,132.0,-1.0,4,0
4.0,6,28.0,86.0,-2.0,4,0
4.0,1,55.0,28.0,2.0,4,0
4.0,4,13.0,3238.0,0.0,1,0
4.0,1,1.0,2422.0,-4.0,2,1
4.0,2,4.0,1976.0,4.0,2,0
4.0,4,61.0,1873.0,-7.0,2,0
4.0,11,47.0,1704.0,10.0,3,0
4.0,5,75.0,1496.0,-10.0,3,0
4.0,12,55.0,471.0,-17.0,4,0
4.0,1,64.0,215.0,17.0,4,0
4.0,10,14.0,3375.0,0.0,1,0
4.0,2,52.0,3229.0,-3.0,1,0
4.0,5,48.0,3031.0,3.0,1,0
4.0,10,45.0,2626.0,-9.0,2,0
4.0,29,29.0,2420.0,-9.0,2,0
4.0,8,20.0,2264.0,9.0,2,0
4.0,16,49.0,1875.0,12.0,2,0
4.0,4,68.0,1621.0,5.0,3,0
4.0,8,32.0,1315.0,-5.0,3,0
4.0,8,55.0,1025.0,-12.0,3,0
4.0,4,63.0,727.0,-19.0,4,1
4.0,17,62.0,576.0,-19.0,4,0
4.0,15,45.0,234.0,19.0,4,0
4.0,9,19.0,3264.0,0.0,1,0
4.0,1,61.0,3148.0,-3.0,1,0
4.0,6,58.0,3009.0,3.0,1,0
4.0,5,37.0,2782.0,-3.0,1,1
4.0,9,63.0,2693.0,-10.0,2,0
4.0,8,74.0,2596.0,10.0,2,0
4.0,10,50.0,2455.0,-10.0,2,0
4.0,3,11.0,2040.0,10.0,2,0
4.0,3,63.0,1823.0,6.0,2,0
4.0,15,43.0,1655.0,-6.0,3,0
4.0,9,58.0,1399.0,6.0,3,0
4.0,3,68.0,1259.0,-6.0,3,0
4.0,3,4.0,1003.0,6.0,3,0
4.0,4,37.0,724.0,9.0,4,0
4.0,4,28.0,587.0,-12.0,4,1
4.0,18,56.0,408.0,12.0,4,0
4.0,4,35.0,288.0,12.0,4,0
4.0,1,41.0,150.0,-15.0,4,1
4.0,2,51.0,31.0,15.0,4,0
4.0,13,13.0,2763.0,-7.0,1,0
4.0,8,76.0,2706.0,4.0,1,0
4.0,6,19.0,2421.0,-4.0,2,0
4.0,7,26.0,2254.0,-1.0,2,0
4.0,11,59.0,1928.0,2.0,2,0
4.0,12,66.0,1810.0,-2.0,2,0
4.0,22,90.0,1671.0,-2.0,3,0
4.0,7,25.0,1403.0,-9.0,3,0
4.0,4,32.0,1019.0,6.0,3,1
4.0,1,43.0,930.0,-6.0,3,1
4.0,6,40.0,846.0,6.0,4,0
4.0,4,61.0,391.0,6.0,4,0
4.0,4,4.0,290.0,-6.0,4,1
4.0,2,68.0,82.0,6.0,4,0
4.0,6,81.0,35.0,-6.0,4,1
4.0,2,67.0,3516.0,0.0,1,0
4.0,3,5.0,1903.0,-7.0,2,0
4.0,9,9.0,1804.0,-4.0,2,0
4.0,3,5.0,1363.0,1.0,3,0
4.0,10,70.0,1106.0,-4.0,3,0
4.0,2,2.0,431.0,-4.0,4,1
4.0,10,98.0,387.0,4.0,4,0
4.0,1,36.0,218.0,-4.0,4,1
4.0,1,55.0,176.0,4.0,4,0
4.0,18,80.0,78.0,-4.0,4,1
4.0,1,72.0,3422.0,-7.0,1,0
4.0,10,73.0,3362.0,7.0,1,0
4.0,7,23.0,3150.0,-7.0,1,0
4.0,5,45.0,2845.0,4.0,1,0
4.0,8,92.0,2758.0,-4.0,1,0
4.0,7,41.0,2664.0,4.0,2,0
4.0,8,94.0,2598.0,-4.0,2,0
4.0,18,51.0,2477.0,4.0,2,0
4.0,10,87.0,2387.0,-4.0,2,0
4.0,5,5.0,2055.0,4.0,2,0
4.0,1,56.0,1920.0,-7.0,2,0
4.0,11,85.0,1698.0,7.0,3,0
4.0,11,72.0,1592.0,-7.0,3,0
4.0,7,34.0,1345.0,7.0,3,0
4.0,15,97.0,1260.0,-10.0,3,0
4.0,1,45.0,1112.0,10.0,3,0
4.0,5,44.0,891.0,-10.0,4,0
4.0,8,76.0,657.0,10.0,4,0
4.0,7,61.0,486.0,-10.0,4,0
4.0,11,88.0,389.0,10.0,4,0
4.0,2,7.0,246.0,-10.0,4,0
4.0,5,40.0,65.0,7.0,4,0
4.0,9,87.0,27.0,-7.0,4,1
4.0,1,72.0,3298.0,-7.0,1,0
4.0,2,32.0,2873.0,-14.0,1,0
4.0,13,40.0,2350.0,-11.0,2,0
4.0,14,74.0,2100.0,11.0,2,0
4.0,15,71.0,1958.0,-11.0,2,0
4.0,1,10.0,1830.0,-11.0,2,0
4.0,6,40.0,1618.0,-8.0,3,0
4.0,12,53.0,1303.0,8.0,3,0
4.0,10,78.0,1056.0,8.0,3,0
4.0,1,55.0,934.0,-8.0,3,0
4.0,5,36.0,724.0,8.0,4,0
4.0,2,47.0,410.0,-8.0,4,1
4.0,9,35.0,281.0,8.0,4,0
4.0,12,78.0,174.0,-8.0,4,0
4.0,9,9.0,3481.0,0.0,1,0
4.0,13,43.0,3328.0,-3.0,1,0
4.0,15,75.0,2838.0,-10.0,1,0
4.0,12,15.0,2593.0,-16.0,2,0
4.0,6,48.0,2272.0,-20.0,2,0
4.0,10,15.0,1805.0,-26.0,2,0
4.0,22,67.0,1670.0,23.0,3,0
4.0,10,67.0,1644.0,-23.0,3,0
4.0,8,15.0,1377.0,23.0,3,0
4.0,4,40.0,1130.0,-32.0,3,1
4.0,6,32.0,730.0,32.0,4,0
4.0,3,39.0,514.0,-38.0,4,1
4.0,21,71.0,184.0,31.0,4,0
4.0,4,4.0,116.0,-31.0,4,1
4.0,3,73.0,3483.0,0.0,1,0
4.0,8,13.0,2964.0,-7.0,1,0
4.0,12,60.0,2689.0,-4.0,2,0
4.0,3,59.0,2515.0,4.0,2,0
4.0,2,72.0,1945.0,-11.0,2,0
4.0,1,35.0,1417.0,-11.0,3,0
4.0,1,4.0,931.0,-15.0,3,1
4.0,10,68.0,501.0,-15.0,4,1
4.0,12,50.0,264.0,-22.0,4,1
4.0,4,31.0,3351.0,0.0,1,0
4.0,5,5.0,2768.0,2.0,1,0
4.0,2,2.0,2476.0,-5.0,2,0
4.0,20,85.0,2372.0,2.0,2,0
4.0,3,45.0,2269.0,-2.0,2,0
4.0,2,71.0,1712.0,5.0,3,0
4.0,22,66.0,1445.0,-5.0,3,0
4.0,6,64.0,791.0,5.0,4,0
4.0,4,48.0,426.0,-2.0,4,0
4.0,14,84.0,3521.0,0.0,1,0
4.0,7,68.0,3371.0,0.0,1,0
4.0,5,77.0,3312.0,0.0,1,0
4.0,3,53.0,2863.0,-7.0,1,0
4.0,4,76.0,2816.0,7.0,1,0
4.0,29,53.0,2568.0,-7.0,2,0
4.0,2,44.0,2301.0,-14.0,2,0
4.0,4,5.0,2243.0,-14.0,2,0
4.0,1,61.0,2000.0,11.0,2,0
4.0,2,75.0,1845.0,-11.0,2,0
4.0,7,66.0,1666.0,11.0,3,0
4.0,17,86.0,1493.0,-11.0,3,0
4.0,7,22.0,1210.0,11.0,3,0
4.0,15,58.0,892.0,7.0,4,0
4.0,7,80.0,687.0,0.0,4,0
4.0,3,7.0,547.0,0.0,4,0
4.0,1,43.0,305.0,-3.0,4,1
4.0,13,52.0,28.0,-4.0,4,1
4.0,7,55.0,3471.0,0.0,1,0
4.0,8,72.0,3330.0,0.0,1,0
4.0,6,15.0,2602.0,0.0,2,0
4.0,6,19.0,2366.0,3.0,2,0
4.0,4,43.0,2156.0,-6.0,2,0
4.0,14,14.0,1491.0,-1.0,3,0
4.0,20,78.0,1251.0,-2.0,3,0
4.0,5,63.0,226.0,-2.0,4,0
4.0,2,35.0,49.0,-2.0,4,0
4.0,18,91.0,3529.0,-7.0,1,0
4.0,3,51.0,3257.0,-14.0,1,0
4.0,17,73.0,3148.0,14.0,1,0
4.0,6,72.0,3089.0,-14.0,1,0
4.0,18,18.0,2908.0,14.0,1,0
4.0,1,66.0,2774.0,-17.0,1,0
4.0,2,7.0,2493.0,16.0,2,0
4.0,2,2.0,1854.0,-19.0,2,0
4.0,28,86.0,1346.0,-23.0,3,0
4.0,17,17.0,858.0,23.0,4,0
4.0,20,88.0,755.0,-26.0,4,0
4.0,5,12.0,622.0,26.0,4,0
4.0,2,17.0,507.0,-29.0,4,1
4.0,12,85.0,450.0,29.0,4,0
4.0,6,6.0,348.0,-29.0,4,1
4.0,7,32.0,151.0,22.0,4,0
4.0,17,48.0,35.0,25.0,4,0
4.0,6,30.0,3409.0,0.0,1,0
4.0,13,83.0,3315.0,-3.0,1,0
4.0,18,63.0,3231.0,3.0,1,0
4.0,10,86.0,3159.0,-3.0,1,0
4.0,16,85.0,3057.0,3.0,1,0
4.0,2,2.0,2621.0,-4.0,2,0
4.0,3,39.0,2274.0,-8.0,2,0
4.0,10,35.0,1840.0,-15.0,2,0
4.0,1,73.0,1423.0,-18.0,3,0
4.0,3,25.0,1209.0,18.0,3,0
4.0,10,79.0,1187.0,-21.0,3,0
4.0,12,81.0,1081.0,21.0,3,0
4.0,14,31.0,893.0,-21.0,4,0
4.0,4,74.0,843.0,18.0,4,0
4.0,6,55.0,767.0,-18.0,4,1
4.0,10,25.0,696.0,-18.0,4,1
4.0,7,57.0,435.0,18.0,4,0
4.0,3,26.0,246.0,18.0,4,1
4.0,1,57.0,49.0,-25.0,4,1
4.0,5,63.0,3447.0,0.0,1,0
4.0,7,53.0,3362.0,0.0,1,0
4.0,1,51.0,3151.0,0.0,1,0
4.0,16,83.0,2995.0,0.0,1,0
4.0,1,25.0,2514.0,-7.0,2,1
4.0,9,52.0,2338.0,0.0,2,0
4.0,8,21.0,1821.0,-7.0,2,0
4.0,11,62.0,1672.0,-4.0,3,0
4.0,29,76.0,1426.0,4.0,3,0
4.0,9,33.0,1307.0,-4.0,3,0
4.0,5,30.0,1074.0,1.0,3,0
4.0,7,50.0,900.0,-4.0,4,0
4.0,16,28.0,3338.0,0.0,1,0
4.0,7,57.0,3209.0,-3.0,1,0
4.0,8,10.0,2962.0,-3.0,1,0
4.0,9,86.0,2860.0,0.0,1,0
4.0,5,44.0,2351.0,0.0,2,0
4.0,13,42.0,2048.0,0.0,2,0
4.0,15,85.0,1961.0,0.0,2,0
4.0,2,2.0,1816.0,0.0,2,0
4.0,21,91.0,1731.0,-3.0,3,0
4.0,9,79.0,1318.0,-10.0,3,0
4.0,12,82.0,1182.0,-17.0,3,0
4.0,7,14.0,897.0,17.0,4,0
4.0,11,70.0,725.0,-20.0,4,0
4.0,8,62.0,659.0,20.0,4,0
4.0,3,3.0,369.0,-20.0,4,1
4.0,1,61.0,3415.0,0.0,1,0
4.0,6,42.0,3166.0,0.0,1,0
4.0,4,74.0,2712.0,-7.0,1,0
4.0,1,1.0,2346.0,7.0,2,1
4.0,1,53.0,2219.0,9.0,2,0
4.0,2,30.0,1959.0,-9.0,2,1
4.0,6,18.0,1909.0,-9.0,2,0
4.0,1,71.0,1530.0,-13.0,3,0
4.0,7,63.0,1282.0,7.0,3,0
4.0,7,7.0,1012.0,-7.0,3,0
4.0,10,13.0,532.0,4.0,4,0
4.0,4,74.0,489.0,-7.0,4,0
4.0,9,67.0,388.0,7.0,4,0
4.0,13,87.0,310.0,-7.0,4,0
4.0,16,31.0,120.0,7.0,4,0
4.0,10,69.0,77.0,-10.0,4,1
4.0,2,72.0,3500.0,0.0,1,0
4.0,3,48.0,2515.0,-7.0,2,0
4.0,4,92.0,2413.0,7.0,2,0
4.0,8,36.0,2227.0,-7.0,2,0
4.0,7,53.0,2167.0,7.0,2,0
4.0,2,72.0,2096.0,-7.0,2,0
4.0,10,50.0,1949.0,7.0,2,0
4.0,4,62.0,1916.0,-7.0,2,0
4.0,14,14.0,1809.0,7.0,2,0
4.0,14,88.0,1750.0,10.0,3,0
4.0,18,88.0,1447.0,3.0,3,0
4.0,7,60.0,1315.0,-3.0,3,0
4.0,7,60.0,816.0,11.0,4,0
4.0,6,54.0,680.0,-11.0,4,0
4.0,6,72.0,479.0,11.0,4,0
4.0,16,21.0,301.0,-11.0,4,0
4.0,8,75.0,192.0,8.0,4,0
4.0,1,36.0,128.0,-8.0,4,1
4.0,5,59.0,20.0,8.0,4,0
4.0,7,83.0,3516.0,0.0,1,0
4.0,1,9.0,3229.0,0.0,1,0
4.0,8,31.0,3124.0,-3.0,1,0
4.0,17,68.0,3033.0,3.0,1,0
4.0,5,60.0,2743.0,-3.0,1,0
4.0,14,14.0,2576.0,3.0,2,0
4.0,15,34.0,2411.0,6.0,2,0
4.0,17,87.0,2326.0,-9.0,2,0
4.0,22,31.0,2135.0,9.0,2,0
4.0,5,5.0,1816.0,-9.0,2,0
4.0,14,93.0,1681.0,6.0,3,0
4.0,10,53.0,1575.0,-6.0,3,0
4.0,8,22.0,1419.0,6.0,3,0
4.0,1,71.0,1302.0,-9.0,3,0
4.0,12,45.0,792.0,-16.0,4,0
4.0,9,55.0,557.0,16.0,4,0
4.0,3,68.0,421.0,-16.0,4,0
4.0,19,89.0,3469.0,0.0,1,0
4.0,3,5.0,3253.0,0.0,1,0
4.0,3,4.0,2767.0,-3.0,1,0
4.0,1,67.0,2408.0,-6.0,2,0
4.0,1,71.0,1947.0,-6.0,2,0
4.0,21,58.0,1903.0,6.0,2,0
4.0,1,76.0,1670.0,3.0,3,0
4.0,7,63.0,1341.0,-10.0,3,0
4.0,10,64.0,935.0,-3.0,3,0
4.0,4,74.0,440.0,-10.0,4,1
4.0,7,77.0,107.0,3.0,4,0
4.0,12,85.0,3522.0,0.0,1,0
4.0,13,60.0,3212.0,-7.0,1,0
4.0,12,58.0,2934.0,7.0,1,0
4.0,20,86.0,2810.0,-7.0,1,0
4.0,7,57.0,2613.0,-7.0,2,0
4.0,1,86.0,2489.0,7.0,2,0
4.0,2,48.0,1811.0,0.0,2,1
4.0,7,72.0,1739.0,3.0,3,0
4.0,13,51.0,1606.0,-3.0,3,0
4.0,6,63.0,1356.0,-3.0,3,0
4.0,1,73.0,1197.0,3.0,3,0
4.0,3,9.0,935.0,-3.0,3,0
4.0,1,64.0,865.0,0.0,4,0
4.0,8,67.0,618.0,0.0,4,0
4.0,2,28.0,468.0,0.0,4,0
4.0,1,66.0,328.0,-3.0,4,1
4.0,13,83.0,129.0,-4.0,4,0
4.0,5,73.0,100.0,4.0,4,0
4.0,6,20.0,2954.0,-7.0,1,0
4.0,8,78.0,2907.0,4.0,1,0
4.0,4,81.0,2813.0,-4.0,1,0
4.0,9,15.0,1391.0,-4.0,3,0
4.0,19,64.0,1115.0,4.0,3,0
4.0,2,41.0,917.0,-11.0,3,1
4.0,8,63.0,690.0,3.0,4,0
4.0,2,43.0,115.0,-11.0,4,1
4.0,7,77.0,3558.0,0.0,1,0
4.0,4,20.0,2870.0,-7.0,1,0
4.0,17,87.0,1951.0,-11.0,2,0
4.0,23,78.0,1883.0,11.0,2,0
4.0,2,63.0,1710.0,11.0,3,0
4.0,19,65.0,1553.0,-11.0,3,0
4.0,3,80.0,1431.0,11.0,3,0
4.0,2,62.0,749.0,-3.0,4,0
4.0,3,42.0,562.0,3.0,4,0
4.0,2,72.0,46.0,-3.0,4,1
4.0,7,83.0,3510.0,0.0,1,0
4.0,14,82.0,3128.0,-7.0,1,0
4.0,5,64.0,3033.0,7.0,1,0
4.0,9,9.0,2765.0,-7.0,1,0
4.0,4,75.0,2695.0,4.0,2,0
4.0,2,62.0,2614.0,-4.0,2,0
4.0,1,45.0,2375.0,4.0,2,1
4.0,21,45.0,2155.0,-4.0,2,0
4.0,6,35.0,1490.0,11.0,3,0
4.0,15,90.0,1385.0,-14.0,3,0
4.0,7,65.0,1036.0,-27.0,3,0
4.0,6,79.0,940.0,27.0,3,0
4.0,1,56.0,773.0,-27.0,4,1
4.0,9,52.0,613.0,-27.0,4,0
4.0,9,59.0,182.0,-34.0,4,0
4.0,12,82.0,75.0,34.0,4,0
4.0,1,1.0,3448.0,0.0,1,1
4.0,4,74.0,3128.0,-7.0,1,0
4.0,11,88.0,3076.0,7.0,1,0
4.0,19,74.0,2483.0,0.0,2,0
4.0,2,2.0,2043.0,-7.0,2,0
4.0,14,65.0,1920.0,4.0,2,0
4.0,2,13.0,1416.0,-3.0,3,0
4.0,16,70.0,1057.0,-6.0,3,0
4.0,9,37.0,664.0,6.0,4,0
4.0,5,16.0,398.0,-9.0,4,0
4.0,11,88.0,3512.0,0.0,1,0
4.0,9,28.0,3116.0,-7.0,1,0
4.0,1,66.0,2978.0,4.0,1,0
4.0,19,52.0,2274.0,4.0,2,0
4.0,1,1.0,2003.0,-4.0,2,1
4.0,7,77.0,1915.0,-3.0,2,0
4.0,3,17.0,1439.0,-10.0,3,0
4.0,7,80.0,1376.0,7.0,3,0
4.0,8,50.0,1266.0,-7.0,3,0
4.0,18,71.0,803.0,-14.0,4,0
4.0,8,46.0,626.0,14.0,4,0
4.0,2,22.0,381.0,14.0,4,0
4.0,13,83.0,307.0,-17.0,4,0
