down,ydstogo,yardline_100,game_seconds_remaining,score_differential,qtr,went_for_it
4.0,24.0,40.0,676.0,-14.0,4.0,0
4.0,4.0,67.0,299.0,14.0,4.0,0
4.0,16.0,87.0,249.0,-14.0,4.0,0
4.0,7.0,57.0,222.0,14.0,4.0,0
4.0,15.0,20.0,30.0,-14.0,4.0,1
4.0,1.0,1.0,3425.0,0.0,1.0,1
4.0,1.0,23.0,3147.0,-7.0,1.0,1
4.0,12.0,80.0,3010.0,0.0,1.0,0
4.0,15.0,85.0,2331.0,0.0,2.0,0
4.0,1.0,42.0,2158.0,0.0,2.0,0
4.0,2.0,79.0,2030.0,0.0,2.0,0
4.0,2.0,36.0,1804.0,-7.0,2.0,0
4.0,11.0,13.0,954.0,7.0,3.0,0
4.0,7.0,75.0,860.0,-10.0,4.0,1
4.0,5.0,8.0,554.0,-10.0,4.0,0
4.0,13.0,60.0,364.0,-7.0,4.0,0
4.0,7.0,74.0,3452.0,-7.0,1.0,0
4.0,15.0,50.0,3301.0,7.0,1.0,0
4.0,7.0,15.0,3098.0,-7.0,1.0,0
4.0,9.0,57.0,2997.0,-11.0,1.0,0
4.0,4.0,33.0,2747.0,11.0,1.0,1
4.0,11.0,15.0,2491.0,11.0,2.0,0
4.0,3.0,61.0,2368.0,-14.0,2.0,0
4.0,2.0,49.0,2177.0,14.0,2.0,0
4.0,9.0,10.0,1803.0,21.0,2.0,0
4.0,6.0,33.0,1379.0,24.0,3.0,0
4.0,3.0,16.0,1153.0,24.0,3.0,0
4.0,3.0,75.0,1117.0,-27.0,3.0,0
4.0,1.0,61.0,894.0,27.0,4.0,0
4.0,2.0,85.0,780.0,-27.0,4.0,0
4.0,3.0,63.0,343.0,-34.0,4.0,0
4.0,1.0,52.0,120.0,34.0,4.0,1
4.0,9.0,9.0,3272.0,0.0,1.0,0
4.0,9.0,56.0,3068.0,-3.0,1.0,0
4.0,21.0,38.0,2756.0,3.0,1.0,0
4.0,3.0,73.0,2692.0,-3.0,2.0,0
4.0,8.0,21.0,2408.0,3.0,2.0,0
4.0,3.0,5.0,2001.0,-6.0,2.0,0
4.0,19.0,89.0,1826.0,-10.0,2.0,0
4.0,19.0,50.0,1695.0,-10.0,3.0,0
4.0,13.0,93.0,1583.0,10.0,3.0,0
4.0,1.0,10.0,1375.0,-10.0,3.0,1
4.0,4.0,4.0,729.0,-3.0,4.0,0
4.0,11.0,76.0,671.0,0.0,4.0,0
4.0,17.0,39.0,430.0,0.0,4.0,0
4.0,9.0,95.0,370.0,0.0,4.0,0
4.0,8.0,11.0,120.0,0.0,4.0,0
4.0,1.0,1.0,12.0,-3.0,4.0,0
4.0,11.0,26.0,600.0,0.0,5.0,0
4.0,9.0,45.0,3461.0,0.0,1.0,0
4.0,5.0,75.0,3371.0,0.0,1.0,0
4.0,9.0,17.0,3116.0,0.0,1.0,0
4.0,12.0,24.0,2935.0,-3.0,1.0,1
4.0,21.0,48.0,2708.0,3.0,1.0,0
4.0,2.0,76.0,2633.0,-3.0,2.0,1
4.0,2.0,21.0,2424.0,5.0,2.0,1
4.0,3.0,71.0,2349.0,-5.0,2.0,1
4.0,17.0,40.0,2056.0,-5.0,2.0,0
4.0,10.0,31.0,1885.0,5.0,2.0,0
4.0,7.0,67.0,1601.0,-8.0,3.0,0
4.0,5.0,57.0,1382.0,8.0,3.0,0
4.0,13.0,65.0,1108.0,-8.0,3.0,0
4.0,6.0,51.0,1010.0,8.0,3.0,0
4.0,7.0,61.0,889.0,-8.0,4.0,0
4.0,14.0,42.0,657.0,8.0,4.0,0
4.0,3.0,80.0,563.0,-8.0,4.0,0
4.0,8.0,48.0,469.0,8.0,4.0,0
4.0,4.0,53.0,380.0,-8.0,4.0,0
4.0,1.0,48.0,120.0,8.0,4.0,0
4.0,10.0,35.0,47.0,-8.0,4.0,1
4.0,5.0,10.0,15.0,-8.0,4.0,1
4.0,6.0,55.0,3501.0,0.0,1.0,0
4.0,7.0,11.0,3345.0,0.0,1.0,0
4.0,1.0,68.0,2970.0,3.0,1.0,0
4.0,6.0,60.0,2849.0,-3.0,1.0,0
4.0,10.0,97.0,2748.0,3.0,1.0,0
4.0,1.0,53.0,2617.0,-3.0,2.0,0
4.0,6.0,83.0,2558.0,3.0,2.0,0
4.0,6.0,24.0,2412.0,-3.0,2.0,0
4.0,1.0,34.0,2325.0,0.0,2.0,1
4.0,6.0,29.0,2222.0,0.0,2.0,0
4.0,7.0,41.0,1969.0,-3.0,2.0,0
4.0,6.0,56.0,1866.0,3.0,2.0,0
4.0,7.0,81.0,1729.0,-7.0,3.0,0
4.0,10.0,64.0,1671.0,7.0,3.0,0
4.0,13.0,71.0,1443.0,1.0,3.0,0
4.0,6.0,44.0,1312.0,1.0,3.0,0
4.0,13.0,81.0,1198.0,-1.0,3.0,0
4.0,1.0,35.0,1040.0,1.0,3.0,1
4.0,1.0,40.0,867.0,-1.0,4.0,1
4.0,19.0,49.0,454.0,-7.0,4.0,0
4.0,6.0,55.0,176.0,7.0,4.0,0
4.0,7.0,47.0,3372.0,0.0,1.0,0
4.0,2.0,54.0,3170.0,0.0,1.0,0
4.0,4.0,63.0,3004.0,0.0,1.0,0
4.0,6.0,6.0,2315.0,-7.0,2.0,0
4.0,6.0,54.0,2253.0,4.0,2.0,0
4.0,2.0,11.0,1399.0,4.0,3.0,0
4.0,2.0,67.0,1337.0,-7.0,3.0,0
4.0,15.0,20.0,958.0,7.0,3.0,0
4.0,9.0,17.0,682.0,-10.0,4.0,0
4.0,2.0,24.0,381.0,7.0,4.0,1
4.0,5.0,49.0,180.0,-7.0,4.0,1
4.0,3.0,24.0,140.0,-7.0,4.0,1
4.0,14.0,35.0,3162.0,-7.0,1.0,0
4.0,5.0,51.0,2899.0,7.0,1.0,0
4.0,20.0,23.0,2333.0,-7.0,2.0,0
4.0,10.0,23.0,2262.0,4.0,2.0,0
4.0,12.0,29.0,2074.0,-7.0,2.0,0
4.0,7.0,48.0,1974.0,4.0,2.0,0
4.0,9.0,63.0,1911.0,-4.0,2.0,0
4.0,2.0,67.0,1856.0,4.0,2.0,0
4.0,7.0,38.0,1546.0,-4.0,3.0,1
4.0,10.0,35.0,1079.0,-11.0,3.0,1
4.0,9.0,67.0,511.0,-11.0,4.0,0
4.0,12.0,53.0,98.0,-18.0,4.0,1
4.0,7.0,70.0,3512.0,0.0,1.0,0
4.0,1.0,70.0,3243.0,-7.0,1.0,0
4.0,4.0,4.0,2889.0,7.0,1.0,0
4.0,4.0,4.0,2319.0,17.0,2.0,0
4.0,13.0,27.0,1257.0,34.0,3.0,0
4.0,6.0,57.0,982.0,30.0,3.0,0
4.0,2.0,32.0,672.0,30.0,4.0,1
4.0,3.0,43.0,616.0,-30.0,4.0,1
4.0,9.0,56.0,474.0,30.0,4.0,0
4.0,7.0,67.0,130.0,-37.0,4.0,0
4.0,8.0,75.0,3201.0,-7.0,1.0,0
4.0,2.0,60.0,2289.0,0.0,2.0,0
4.0,8.0,78.0,2225.0,0.0,2.0,0
4.0,1.0,26.0,2039.0,0.0,2.0,0
4.0,6.0,32.0,1526.0,3.0,3.0,0
4.0,25.0,83.0,1290.0,-6.0,3.0,0
4.0,1.0,51.0,1052.0,-13.0,3.0,1
4.0,9.0,30.0,889.0,-13.0,4.0,0
4.0,3.0,55.0,616.0,-16.0,4.0,1
4.0,7.0,52.0,339.0,-16.0,4.0,1
4.0,2.0,28.0,227.0,16.0,4.0,0
4.0,9.0,79.0,184.0,-19.0,4.0,0
4.0,2.0,4.0,3302.0,0.0,1.0,0
4.0,3.0,63.0,3241.0,-3.0,1.0,0
4.0,1.0,40.0,2971.0,-10.0,1.0,1
4.0,1.0,1.0,2700.0,10.0,2.0,1
4.0,1.0,44.0,2373.0,-10.0,2.0,1
4.0,3.0,47.0,1851.0,-3.0,2.0,0
4.0,6.0,91.0,1826.0,3.0,2.0,0
4.0,10.0,63.0,1676.0,-3.0,3.0,0
4.0,1.0,1.0,1389.0,3.0,3.0,0
4.0,5.0,57.0,1299.0,-6.0,3.0,0
4.0,5.0,44.0,1209.0,6.0,3.0,0
4.0,1.0,77.0,1093.0,-6.0,3.0,0
4.0,15.0,73.0,1042.0,6.0,3.0,0
4.0,9.0,16.0,114.0,-7.0,4.0,1
4.0,8.0,65.0,5.0,7.0,4.0,1
4.0,18.0,73.0,3503.0,0.0,1.0,0
4.0,3.0,18.0,3280.0,0.0,1.0,0
4.0,14.0,46.0,3049.0,-3.0,1.0,0
4.0,20.0,82.0,2879.0,3.0,1.0,0
4.0,2.0,42.0,2807.0,-3.0,1.0,0
4.0,1.0,82.0,2700.0,3.0,2.0,0
4.0,10.0,35.0,2563.0,-4.0,2.0,0
4.0,19.0,89.0,2364.0,4.0,2.0,0
4.0,5.0,51.0,2265.0,-4.0,2.0,0
4.0,12.0,83.0,2174.0,4.0,2.0,0
4.0,1.0,24.0,1944.0,-4.0,2.0,1
4.0,1.0,46.0,1608.0,3.0,3.0,1
4.0,1.0,31.0,1496.0,3.0,3.0,1
4.0,14.0,84.0,1148.0,-9.0,3.0,0
4.0,15.0,70.0,1038.0,-15.0,3.0,0
4.0,3.0,45.0,578.0,8.0,4.0,0
4.0,7.0,45.0,53.0,-7.0,4.0,1
4.0,4.0,44.0,3325.0,0.0,1.0,0
4.0,2.0,17.0,3100.0,-7.0,1.0,1
4.0,2.0,20.0,2700.0,7.0,2.0,1
4.0,1.0,8.0,2569.0,7.0,2.0,0
4.0,7.0,55.0,2449.0,-10.0,2.0,0
4.0,4.0,60.0,2244.0,10.0,2.0,0
4.0,13.0,51.0,1978.0,3.0,2.0,0
4.0,13.0,83.0,1914.0,-3.0,2.0,0
4.0,1.0,56.0,1660.0,-10.0,3.0,0
4.0,6.0,68.0,1160.0,10.0,3.0,0
4.0,5.0,46.0,1017.0,-10.0,3.0,0
4.0,4.0,55.0,842.0,10.0,4.0,0
4.0,1.0,15.0,378.0,-10.0,4.0,0
4.0,12.0,16.0,205.0,7.0,4.0,0
4.0,17.0,17.0,137.0,-10.0,4.0,0
4.0,4.0,69.0,108.0,10.0,4.0,0
4.0,1.0,58.0,32.0,-10.0,4.0,1
4.0,15.0,57.0,2.0,-10.0,4.0,1
4.0,11.0,47.0,3345.0,0.0,1.0,0
4.0,10.0,85.0,3273.0,0.0,1.0,0
4.0,11.0,55.0,3153.0,0.0,1.0,0
4.0,7.0,80.0,3100.0,0.0,1.0,0
4.0,1.0,29.0,2978.0,0.0,1.0,0
4.0,5.0,58.0,2925.0,0.0,1.0,0
4.0,8.0,40.0,2627.0,0.0,2.0,0
4.0,11.0,15.0,2335.0,0.0,2.0,0
4.0,5.0,46.0,2205.0,-3.0,2.0,0
4.0,14.0,71.0,1686.0,-4.0,3.0,0
4.0,21.0,85.0,1581.0,4.0,3.0,0
4.0,3.0,5.0,1410.0,-4.0,3.0,0
4.0,12.0,49.0,1255.0,1.0,3.0,0
4.0,4.0,82.0,1200.0,-1.0,3.0,0
4.0,4.0,4.0,814.0,1.0,4.0,0
4.0,10.0,39.0,697.0,-4.0,4.0,0
4.0,7.0,90.0,640.0,4.0,4.0,0
4.0,26.0,61.0,612.0,-4.0,4.0,0
4.0,6.0,44.0,471.0,4.0,4.0,0
4.0,2.0,59.0,249.0,-4.0,4.0,1
4.0,5.0,75.0,3501.0,0.0,1.0,0
4.0,2.0,59.0,3384.0,0.0,1.0,0
4.0,8.0,19.0,3222.0,0.0,1.0,0
4.0,10.0,73.0,3176.0,0.0,1.0,0
4.0,10.0,58.0,3086.0,0.0,1.0,0
4.0,9.0,75.0,2985.0,0.0,1.0,0
4.0,8.0,66.0,2895.0,0.0,1.0,0
4.0,2.0,50.0,2770.0,0.0,1.0,0
4.0,1.0,60.0,2547.0,0.0,2.0,0
4.0,3.0,37.0,2314.0,0.0,2.0,0
4.0,24.0,66.0,1918.0,0.0,2.0,0
4.0,10.0,41.0,1820.0,0.0,2.0,0
4.0,7.0,36.0,1610.0,0.0,3.0,0
4.0,1.0,33.0,1225.0,0.0,3.0,1
4.0,20.0,46.0,1071.0,0.0,3.0,0
4.0,3.0,36.0,743.0,0.0,4.0,0
4.0,1.0,4.0,506.0,-3.0,4.0,0
4.0,1.0,20.0,182.0,0.0,4.0,0
4.0,7.0,65.0,3371.0,-7.0,1.0,0
4.0,11.0,72.0,3160.0,7.0,1.0,0
4.0,2.0,56.0,3056.0,-7.0,1.0,0
4.0,6.0,72.0,2856.0,7.0,1.0,0
4.0,10.0,68.0,2459.0,0.0,2.0,0
4.0,19.0,19.0,2336.0,0.0,2.0,0
4.0,7.0,33.0,2079.0,-3.0,2.0,1
4.0,6.0,56.0,1866.0,-4.0,2.0,0
4.0,6.0,69.0,1712.0,4.0,3.0,0
4.0,3.0,19.0,1611.0,-4.0,3.0,0
4.0,4.0,17.0,1135.0,1.0,3.0,0
4.0,15.0,22.0,900.0,3.0,4.0,0
4.0,7.0,80.0,726.0,-6.0,4.0,0
4.0,5.0,7.0,345.0,6.0,4.0,0
4.0,10.0,45.0,3540.0,0.0,1.0,0
4.0,5.0,80.0,3448.0,0.0,1.0,0
4.0,1.0,39.0,3348.0,0.0,1.0,1
4.0,18.0,69.0,3296.0,0.0,1.0,0
4.0,4.0,39.0,3068.0,0.0,1.0,0
4.0,1.0,79.0,2998.0,0.0,1.0,0
4.0,7.0,31.0,2848.0,0.0,1.0,0
4.0,7.0,46.0,2735.0,-3.0,1.0,0
4.0,10.0,73.0,2650.0,3.0,2.0,0
4.0,10.0,63.0,2582.0,-3.0,2.0,0
4.0,9.0,13.0,2417.0,3.0,2.0,0
4.0,10.0,75.0,2306.0,-6.0,2.0,0
4.0,5.0,55.0,2228.0,6.0,2.0,0
4.0,6.0,92.0,2120.0,-6.0,2.0,0
4.0,6.0,17.0,1880.0,-13.0,2.0,0
4.0,10.0,10.0,1804.0,10.0,2.0,0
4.0,20.0,52.0,1474.0,-19.0,3.0,0
4.0,12.0,89.0,1338.0,19.0,3.0,0
4.0,6.0,48.0,1066.0,12.0,3.0,0
4.0,10.0,20.0,795.0,-12.0,4.0,0
4.0,6.0,52.0,612.0,12.0,4.0,0
4.0,1.0,53.0,479.0,-12.0,4.0,1
4.0,2.0,32.0,401.0,-12.0,4.0,1
4.0,5.0,20.0,327.0,-12.0,4.0,1
4.0,5.0,75.0,305.0,12.0,4.0,0
4.0,10.0,37.0,200.0,-12.0,4.0,1
4.0,11.0,77.0,3512.0,0.0,1.0,0
4.0,2.0,66.0,2914.0,-7.0,1.0,1
4.0,10.0,47.0,2676.0,0.0,2.0,0
4.0,6.0,87.0,2576.0,0.0,2.0,0
4.0,4.0,28.0,2370.0,0.0,2.0,1
4.0,4.0,14.0,2045.0,0.0,2.0,0
4.0,17.0,81.0,1966.0,-3.0,2.0,0
4.0,7.0,42.0,1638.0,-10.0,3.0,0
4.0,9.0,36.0,1400.0,10.0,3.0,0
4.0,6.0,65.0,1302.0,-10.0,3.0,0
4.0,6.0,70.0,1216.0,10.0,3.0,0
4.0,19.0,76.0,1135.0,-10.0,3.0,0
4.0,6.0,37.0,970.0,10.0,3.0,0
4.0,3.0,5.0,536.0,-10.0,4.0,0
4.0,6.0,72.0,477.0,7.0,4.0,0
4.0,5.0,75.0,194.0,0.0,4.0,0
4.0,3.0,3.0,101.0,0.0,4.0,0
4.0,6.0,13.0,576.0,0.0,5.0,0
4.0,3.0,49.0,3476.0,0.0,1.0,0
4.0,7.0,82.0,3296.0,0.0,1.0,0
4.0,11.0,37.0,3189.0,0.0,1.0,0
4.0,5.0,75.0,3058.0,0.0,1.0,0
4.0,8.0,52.0,2874.0,0.0,1.0,0
4.0,12.0,67.0,2349.0,-7.0,2.0,0
4.0,2.0,73.0,2061.0,-14.0,2.0,0
4.0,5.0,49.0,1677.0,-21.0,3.0,0
4.0,14.0,89.0,1601.0,21.0,3.0,0
4.0,2.0,43.0,1541.0,-21.0,3.0,0
4.0,3.0,24.0,1245.0,21.0,3.0,0
4.0,11.0,21.0,1092.0,24.0,3.0,0
4.0,4.0,46.0,925.0,-27.0,3.0,0
4.0,1.0,43.0,684.0,27.0,4.0,0
4.0,6.0,69.0,468.0,-27.0,4.0,0
4.0,3.0,55.0,375.0,27.0,4.0,0
4.0,1.0,9.0,120.0,21.0,4.0,1
4.0,5.0,82.0,77.0,-21.0,4.0,1
4.0,1.0,64.0,14.0,-21.0,4.0,1
4.0,9.0,62.0,3398.0,0.0,1.0,0
4.0,6.0,22.0,3088.0,0.0,1.0,1
4.0,1.0,19.0,2885.0,0.0,1.0,1
4.0,6.0,11.0,2576.0,0.0,2.0,0
4.0,15.0,58.0,2400.0,-3.0,2.0,0
4.0,5.0,20.0,2109.0,3.0,2.0,0
4.0,4.0,55.0,1953.0,-6.0,2.0,0
4.0,2.0,83.0,1904.0,6.0,2.0,0
4.0,5.0,63.0,1301.0,19.0,3.0,0
4.0,5.0,74.0,845.0,12.0,4.0,0
4.0,9.0,29.0,693.0,-12.0,4.0,1
4.0,8.0,69.0,578.0,12.0,4.0,0
4.0,1.0,35.0,6.0,-5.0,4.0,1
4.0,15.0,50.0,3284.0,0.0,1.0,0
4.0,4.0,61.0,3179.0,0.0,1.0,0
4.0,1.0,24.0,2849.0,0.0,1.0,1
4.0,5.0,55.0,2712.0,-7.0,1.0,0
4.0,5.0,59.0,2617.0,7.0,2.0,0
4.0,12.0,49.0,2478.0,-7.0,2.0,0
4.0,4.0,23.0,1920.0,7.0,2.0,0
4.0,3.0,43.0,1842.0,10.0,2.0,1
4.0,15.0,41.0,1811.0,10.0,2.0,1
4.0,20.0,20.0,1380.0,-10.0,3.0,0
4.0,1.0,47.0,1265.0,7.0,3.0,0
4.0,11.0,70.0,1136.0,-7.0,3.0,0
4.0,8.0,95.0,804.0,-7.0,4.0,0
4.0,4.0,5.0,537.0,7.0,4.0,0
4.0,12.0,76.0,406.0,-10.0,4.0,0
4.0,7.0,70.0,304.0,10.0,4.0,0
4.0,9.0,66.0,269.0,-10.0,4.0,1
4.0,7.0,7.0,184.0,-10.0,4.0,0
4.0,2.0,23.0,3152.0,0.0,1.0,0
4.0,17.0,73.0,2994.0,-3.0,1.0,0
4.0,15.0,60.0,2663.0,-10.0,2.0,0
4.0,13.0,71.0,2408.0,10.0,2.0,0
4.0,12.0,90.0,2312.0,-10.0,2.0,0
4.0,5.0,5.0,2025.0,10.0,2.0,0
4.0,9.0,66.0,1960.0,-13.0,2.0,0
4.0,5.0,5.0,1070.0,-23.0,3.0,0
4.0,7.0,66.0,976.0,20.0,3.0,0
4.0,1.0,2.0,708.0,-20.0,4.0,1
4.0,4.0,91.0,574.0,20.0,4.0,0
4.0,5.0,49.0,520.0,-20.0,4.0,1
4.0,8.0,49.0,382.0,20.0,4.0,0
4.0,6.0,82.0,327.0,-20.0,4.0,0
4.0,1.0,47.0,242.0,20.0,4.0,0
4.0,10.0,13.0,2960.0,0.0,1.0,0
4.0,16.0,56.0,2799.0,-3.0,1.0,1
4.0,12.0,36.0,2694.0,3.0,2.0,0
4.0,8.0,87.0,2593.0,-3.0,2.0,0
4.0,3.0,3.0,2475.0,3.0,2.0,1
4.0,5.0,92.0,2390.0,-3.0,2.0,0
4.0,1.0,24.0,2201.0,3.0,2.0,1
4.0,7.0,17.0,2046.0,3.0,2.0,0
4.0,5.0,75.0,1966.0,-1.0,2.0,0
4.0,10.0,54.0,1944.0,1.0,2.0,0
4.0,1.0,19.0,1591.0,6.0,3.0,1
4.0,5.0,69.0,1350.0,-14.0,3.0,0
4.0,23.0,39.0,1051.0,-21.0,3.0,0
4.0,3.0,73.0,906.0,21.0,3.0,0
4.0,6.0,35.0,750.0,-21.0,4.0,1
4.0,14.0,16.0,323.0,-28.0,4.0,1
4.0,14.0,74.0,72.0,28.0,4.0,0
4.0,3.0,11.0,3119.0,-7.0,1.0,0
4.0,13.0,57.0,2937.0,4.0,1.0,0
4.0,4.0,54.0,2412.0,-3.0,2.0,0
4.0,8.0,42.0,1914.0,-17.0,2.0,0
4.0,2.0,31.0,1609.0,17.0,3.0,1
4.0,2.0,39.0,893.0,-31.0,4.0,1
4.0,4.0,42.0,303.0,31.0,4.0,0
4.0,10.0,57.0,205.0,-31.0,4.0,0
4.0,14.0,94.0,116.0,31.0,4.0,0
4.0,1.0,46.0,3471.0,0.0,1.0,0
4.0,4.0,39.0,3086.0,0.0,1.0,0
4.0,8.0,76.0,2738.0,-7.0,1.0,0
4.0,5.0,28.0,2425.0,9.0,2.0,0
4.0,2.0,71.0,1678.0,-5.0,3.0,0
4.0,1.0,1.0,1419.0,5.0,3.0,0
4.0,1.0,85.0,1323.0,-8.0,3.0,0
4.0,18.0,77.0,1191.0,8.0,3.0,0
4.0,14.0,34.0,816.0,-8.0,4.0,1
4.0,10.0,40.0,549.0,2.0,4.0,0
4.0,5.0,90.0,415.0,-2.0,4.0,0
4.0,13.0,58.0,336.0,2.0,4.0,0
4.0,3.0,83.0,277.0,-2.0,4.0,0
4.0,7.0,65.0,180.0,2.0,4.0,0
4.0,15.0,71.0,114.0,-2.0,4.0,1
4.0,10.0,29.0,48.0,2.0,4.0,0
4.0,5.0,71.0,3552.0,0.0,1.0,0
4.0,9.0,59.0,3173.0,-7.0,1.0,0
4.0,1.0,61.0,3012.0,7.0,1.0,0
4.0,7.0,55.0,2748.0,-7.0,1.0,0
4.0,16.0,71.0,2493.0,-14.0,2.0,0
4.0,18.0,88.0,2303.0,-21.0,2.0,0
4.0,12.0,57.0,2200.0,-21.0,2.0,0
4.0,4.0,4.0,1821.0,-28.0,2.0,1
4.0,7.0,65.0,1626.0,-28.0,3.0,0
4.0,1.0,1.0,1233.0,-28.0,3.0,1
4.0,10.0,99.0,1207.0,28.0,3.0,0
4.0,11.0,62.0,827.0,21.0,4.0,0
4.0,6.0,85.0,767.0,-21.0,4.0,0
4.0,8.0,26.0,548.0,21.0,4.0,1
4.0,8.0,70.0,461.0,-21.0,4.0,0
4.0,8.0,78.0,395.0,21.0,4.0,0
4.0,25.0,72.0,216.0,-21.0,4.0,0
4.0,7.0,42.0,18.0,21.0,4.0,0
4.0,5.0,65.0,3229.0,-7.0,1.0,0
4.0,16.0,37.0,2846.0,-14.0,1.0,0
4.0,10.0,63.0,2626.0,14.0,2.0,1
4.0,5.0,75.0,2427.0,7.0,2.0,0
4.0,25.0,95.0,2222.0,0.0,2.0,0
4.0,2.0,24.0,1960.0,0.0,2.0,0
4.0,12.0,58.0,1886.0,-3.0,2.0,0
4.0,1.0,1.0,1240.0,-4.0,3.0,1
4.0,6.0,91.0,1156.0,4.0,3.0,0
4.0,14.0,53.0,738.0,-3.0,4.0,0
4.0,2.0,73.0,597.0,3.0,4.0,0
4.0,23.0,76.0,538.0,-3.0,4.0,0
4.0,11.0,49.0,397.0,-3.0,4.0,0
4.0,5.0,14.0,72.0,17.0,4.0,1
4.0,20.0,47.0,3419.0,0.0,1.0,0
4.0,4.0,43.0,3220.0,0.0,1.0,0
4.0,6.0,62.0,3087.0,0.0,1.0,0
4.0,3.0,88.0,2983.0,0.0,1.0,0
4.0,8.0,34.0,2835.0,0.0,1.0,0
4.0,10.0,33.0,1820.0,-1.0,2.0,0
4.0,1.0,60.0,1672.0,-1.0,3.0,1
4.0,4.0,52.0,1549.0,-1.0,3.0,0
4.0,12.0,28.0,1300.0,1.0,3.0,0
4.0,20.0,37.0,1029.0,-4.0,3.0,0
4.0,26.0,72.0,615.0,4.0,4.0,0
4.0,10.0,68.0,486.0,-4.0,4.0,0
4.0,7.0,59.0,289.0,4.0,4.0,0
4.0,4.0,45.0,116.0,-4.0,4.0,1
4.0,2.0,79.0,3475.0,0.0,1.0,0
4.0,10.0,58.0,3135.0,-7.0,1.0,0
4.0,8.0,23.0,2643.0,-14.0,2.0,0
4.0,6.0,62.0,2473.0,11.0,2.0,0
4.0,12.0,95.0,2375.0,-11.0,2.0,0
4.0,4.0,20.0,1912.0,-25.0,2.0,1
4.0,10.0,80.0,1712.0,25.0,3.0,0
4.0,5.0,45.0,1521.0,-25.0,3.0,0
4.0,14.0,66.0,1146.0,-32.0,3.0,0
4.0,10.0,62.0,971.0,32.0,3.0,0
4.0,14.0,75.0,686.0,-39.0,4.0,0
4.0,20.0,81.0,454.0,39.0,4.0,0
4.0,2.0,2.0,10.0,-46.0,4.0,1
4.0,5.0,54.0,2954.0,0.0,1.0,0
4.0,11.0,55.0,2700.0,-7.0,2.0,0
4.0,5.0,6.0,2373.0,7.0,2.0,0
4.0,4.0,64.0,2262.0,-10.0,2.0,0
4.0,2.0,58.0,2119.0,10.0,2.0,0
4.0,18.0,75.0,2017.0,-10.0,2.0,0
4.0,10.0,61.0,1937.0,10.0,2.0,0
4.0,12.0,37.0,1804.0,-10.0,2.0,0
4.0,1.0,1.0,1504.0,-7.0,3.0,1
4.0,3.0,24.0,859.0,-14.0,4.0,1
4.0,9.0,17.0,787.0,-14.0,4.0,0
4.0,5.0,69.0,689.0,11.0,4.0,0
4.0,5.0,28.0,445.0,-11.0,4.0,0
4.0,1.0,72.0,3517.0,0.0,1.0,0
4.0,7.0,54.0,2979.0,0.0,1.0,1
4.0,2.0,3.0,2700.0,0.0,2.0,0
4.0,5.0,67.0,2324.0,-3.0,2.0,0
4.0,15.0,34.0,1866.0,-10.0,2.0,0
4.0,27.0,78.0,1831.0,7.0,2.0,0
4.0,17.0,74.0,1008.0,7.0,3.0,0
4.0,11.0,43.0,746.0,-7.0,4.0,0
4.0,1.0,11.0,283.0,7.0,4.0,0
4.0,10.0,66.0,242.0,-10.0,4.0,1
4.0,6.0,48.0,123.0,-17.0,4.0,1
4.0,9.0,62.0,3507.0,0.0,1.0,0
4.0,3.0,16.0,3234.0,0.0,1.0,0
4.0,6.0,72.0,3093.0,-3.0,1.0,0
4.0,4.0,4.0,2859.0,3.0,1.0,0
4.0,10.0,65.0,2648.0,-1.0,2.0,0
4.0,3.0,65.0,2588.0,1.0,2.0,0
4.0,18.0,43.0,2414.0,-1.0,2.0,0
4.0,2.0,81.0,2298.0,1.0,2.0,0
4.0,16.0,53.0,2157.0,-1.0,2.0,0
4.0,3.0,62.0,1902.0,-6.0,2.0,0
4.0,5.0,73.0,1843.0,6.0,2.0,0
4.0,7.0,40.0,1810.0,6.0,2.0,1
4.0,12.0,41.0,1642.0,-6.0,3.0,0
4.0,2.0,68.0,1383.0,-1.0,3.0,0
4.0,12.0,70.0,1135.0,1.0,3.0,0
4.0,6.0,65.0,671.0,-8.0,4.0,0
4.0,9.0,95.0,575.0,8.0,4.0,0
4.0,6.0,25.0,329.0,-8.0,4.0,1
4.0,16.0,62.0,173.0,8.0,4.0,0
4.0,2.0,32.0,106.0,-8.0,4.0,1
4.0,7.0,75.0,3540.0,0.0,1.0,0
4.0,1.0,1.0,3355.0,0.0,1.0,1
4.0,1.0,51.0,3016.0,-9.0,1.0,0
4.0,8.0,89.0,2896.0,9.0,1.0,0
4.0,8.0,35.0,2744.0,-9.0,1.0,0
4.0,11.0,33.0,2477.0,9.0,2.0,1
4.0,6.0,55.0,2333.0,9.0,2.0,0
4.0,1.0,67.0,2066.0,-16.0,2.0,0
4.0,1.0,44.0,1610.0,-22.0,3.0,1
4.0,8.0,8.0,1315.0,22.0,3.0,0
4.0,12.0,55.0,1006.0,-18.0,3.0,0
4.0,2.0,72.0,900.0,18.0,4.0,0
4.0,9.0,30.0,64.0,11.0,4.0,0
4.0,4.0,49.0,3433.0,0.0,1.0,0
4.0,15.0,69.0,3249.0,0.0,1.0,0
4.0,1.0,61.0,3134.0,0.0,1.0,0
4.0,8.0,72.0,2711.0,-7.0,1.0,0
4.0,2.0,10.0,1920.0,-7.0,2.0,0
4.0,17.0,20.0,1824.0,4.0,2.0,0
4.0,4.0,62.0,1643.0,7.0,3.0,0
